status,score,method,nces_unitid,nces_name,school_id,school_name
unmatched,0.615,fuzzy,155858,Seward County Community College,,
unmatched,0.833,fuzzy,155900,Southwestern College,,
unmatched,0.667,fuzzy,155937,Sterling College,,
unmatched,0.615,fuzzy,155973,Tabor College,,
unmatched,0.714,fuzzy,156082,Washburn University,,
unmatched,0.677,fuzzy,156107,Wichita State University-Campus of Applied Sciences and Technology,,
unmatched,0.714,fuzzy,156125,Wichita State University,,
unmatched,0.769,fuzzy,156134,Wichita Technical Institute,,
unmatched,0.538,fuzzy,156189,Alice Lloyd College,,
unmatched,0.667,fuzzy,156213,Asbury University,,
unmatched,0.490,fuzzy,156222,Asbury Theological Seminary,,
unmatched,0.727,fuzzy,156231,Ashland Community and Technical College,,
unmatched,0.522,fuzzy,156277,Barrett and Company School of Hair Design,,
unmatched,0.588,fuzzy,156286,Bellarmine University,,
unmatched,0.667,fuzzy,156295,Berea College,,
unmatched,0.391,ambiguous,156310,PJ's College of Cosmetology-Bowling Green,,
unmatched,0.381,ambiguous,15631001,PJ's College of Cosmetology- Greenfield,,
unmatched,0.450,ambiguous,15631002,PJ's College of Cosmetology- Muncie,,
unmatched,0.449,fuzzy,15631003,PJ's College of Cosmetology- Indianapolis,,
unmatched,0.417,ambiguous,15631004,PJ's College of Cosmetology- Plainfield,,
unmatched,0.541,fuzzy,15631005,PJ's College of Cosmetology- Louisville,,
unmatched,0.542,ambiguous,156338,Southcentral Kentucky Community and Technical College,,
unmatched,0.571,fuzzy,156356,Brescia University,,
unmatched,0.583,fuzzy,156365,Campbellsville University,,
unmatched,0.667,fuzzy,156392,Bluegrass Community and Technical College,,
unmatched,0.533,fuzzy,156408,Centre College,,
unmatched,0.465,fuzzy,156417,Clear Creek Baptist Bible College,,
unmatched,0.488,ambiguous,156426,Paul Mitchell the School-Lexington,,
unmatched,0.588,fuzzy,156471,Galen College of Nursing-Louisville,,
unmatched,0.632,fuzzy,156541,University of the Cumberlands,,
unmatched,0.588,fuzzy,156620,Eastern Kentucky University,,
unmatched,0.615,ambiguous,156648,Elizabethtown Community and Technical College,,
unmatched,0.486,ambiguous,156727,Frontier Nursing University,,
updated,0.900,exact_name,156745,Georgetown College,8,Georgetown University
unmatched,0.400,ambiguous,156754,PJ's College of Cosmetology-Glasgow,,
unmatched,0.750,fuzzy,156790,Hazard Community and Technical College,,
unmatched,0.588,fuzzy,156842,Paul Mitchell the School-Louisville,,
unmatched,0.556,ambiguous,156851,Henderson Community College,,
unmatched,0.727,fuzzy,156860,Hopkinsville Community College,,
unmatched,0.778,fuzzy,156921,Jefferson Community and Technical College,,
unmatched,0.531,ambiguous,156967,Summit Salon Academy-Lexington,,
unmatched,0.511,ambiguous,157021,American National University-Pikeville,,
unmatched,0.517,ambiguous,157030,Kentucky Mountain Bible College,,
unmatched,0.400,ambiguous,157058,Kentucky State University,,
unmatched,0.483,ambiguous,157076,Kentucky Wesleyan College,,
unmatched,0.400,ambiguous,157085,University of Kentucky,,
unmatched,0.686,fuzzy,157100,Kentucky Christian University,,
unmatched,0.538,fuzzy,157207,Lexington Theological Seminary,,
updated,0.900,exact_name,157216,Lindsey Wilson College,79,Lindsey Wilson College
updated,0.900,exact_name,157289,University of Louisville,124,University of Louisville
unmatched,0.455,ambiguous,157298,Louisville Presbyterian Theological Seminary,,
unmatched,0.636,fuzzy,157304,Madisonville Community College,,
unmatched,0.686,fuzzy,157331,Maysville Community and Technical College,,
unmatched,0.600,ambiguous,157377,Midway University,,
unmatched,0.533,fuzzy,157386,Morehead State University,,
unmatched,0.545,fuzzy,157401,Murray State University,,
unmatched,0.727,fuzzy,157438,Gateway Community and Technical College,,
unmatched,0.606,ambiguous,157447,Northern Kentucky University,,
unmatched,0.650,fuzzy,157483,West Kentucky Community and Technical College,,
unmatched,0.632,fuzzy,157535,University of Pikeville,,
unmatched,0.683,fuzzy,157553,Big Sandy Community and Technical College,,
unmatched,0.456,fuzzy,157614,Empire Beauty School-Chenoweth,,
unmatched,0.426,fuzzy,157650,Empire Beauty School-Elizabethtown,,
unmatched,0.415,ambiguous,157669,Empire Beauty School-Dixie,,
unmatched,0.464,ambiguous,157678,Empire Beauty School-Florence,,
unmatched,0.500,fuzzy,157711,Somerset Community College,,
unmatched,0.578,fuzzy,157739,Southeast Kentucky Community & Technical College,,
unmatched,0.492,fuzzy,157748,The Southern Baptist Theological Seminary,,
unmatched,0.571,fuzzy,157757,Spalding University,,
unmatched,0.625,fuzzy,157793,Sullivan University,,
unmatched,0.571,fuzzy,157809,Thomas More University,,
unmatched,0.750,ambiguous,157818,Transylvania University,,
unmatched,0.619,fuzzy,157854,Kentucky Community and Technical College System,,
unmatched,0.769,ambiguous,157863,Union College,,
unmatched,0.588,ambiguous,157951,Western Kentucky University,,
unmatched,0.591,ambiguous,158088,Central Louisiana Technical Community College,,
unmatched,0.545,ambiguous,158246,Ayers Career College,,
unmatched,0.405,ambiguous,158325,Baton Rouge General Medical Center School of Nursing & School of Radiologic Technology,,
unmatched,0.478,ambiguous,158343,Baton Rouge School of Computers,,
unmatched,0.500,fuzzy,158431,Bossier Parish Community College,,
unmatched,0.643,ambiguous,158477,Centenary College of Louisiana,,
unmatched,0.471,fuzzy,158538,Cloyd's Beauty School 1 Inc,,
unmatched,0.500,fuzzy,158617,Crescent City Bartending School,,
unmatched,0.533,ambiguous,158662,Delgado Community College,,
unmatched,0.500,ambiguous,158778,Avery James College,,
unmatched,0.444,ambiguous,158787,Denham Springs Beauty School,,
unmatched,0.545,ambiguous,158802,Dillard University,,
unmatched,0.462,ambiguous,158884,Nunez Community College,,
unmatched,0.533,fuzzy,159009,Grambling State University,,
unmatched,0.467,fuzzy,159027,Guy's Shreveport Academy of Cosmetology Inc,,
unmatched,0.733,fuzzy,159197,ITI Technical College,,
unmatched,0.412,ambiguous,159328,John Jay Beauty College,,
unmatched,0.479,fuzzy,159373,Louisiana State University Health Sciences Center-New Orleans,,
unmatched,0.621,ambiguous,159382,Louisiana State University-Alexandria,,
unmatched,0.509,ambiguous,159391,Louisiana State University and Agricultural & Mechanical College,,
unmatched,0.720,fuzzy,159407,Louisiana State University-Eunice,,
unmatched,0.621,ambiguous,159416,Louisiana State University-Shreveport,,
unmatched,0.483,ambiguous,159513,Aveda Arts & Sciences Institute-Baton Rouge,,
unmatched,0.500,ambiguous,159522,Aveda Arts & Sciences Institute-Lafayette,,
unmatched,0.651,fuzzy,159531,Louisiana Academy of Beauty,,
unmatched,0.703,fuzzy,159568,Louisiana Christian University,,
unmatched,0.488,fuzzy,159601,Opelousas School of Cosmetology,,
unmatched,0.783,fuzzy,159647,Louisiana Tech University,,
unmatched,0.483,ambiguous,159656,Loyola University New Orleans,,
unmatched,0.500,ambiguous,159717,McNeese State University,,
unmatched,0.632,fuzzy,159939,University of New Orleans,,
unmatched,0.438,ambiguous,159948,New Orleans Baptist Theological Seminary,,
updated,0.900,exact_name,159966,Nicholls State University,240,Nicholls State University
unmatched,0.720,fuzzy,159993,University of Louisiana at Monroe,,
unmatched,0.560,ambiguous,160010,Northwest Louisiana Technical Community College,,
unmatched,0.706,fuzzy,160038,Northwestern State University of Louisiana,,
unmatched,0.457,ambiguous,160065,University of Holy Cross,,
unmatched,0.462,fuzzy,160074,Franciscan Missionaries of Our Lady University,,
unmatched,0.435,fuzzy,160117,Pat Goins Benton Road Beauty School,,
unmatched,0.450,fuzzy,160126,Celebrity Stylist Beauty School,,
unmatched,0.462,ambiguous,160199,Pineville Beauty School,,
unmatched,0.464,ambiguous,160320,Aveda Arts & Sciences Institute-Covington,,
unmatched,0.514,ambiguous,160409,Saint Joseph Seminary College,,
unmatched,0.636,fuzzy,160472,LaSalle Tech,,
unmatched,0.686,fuzzy,160481,Fletcher Technical Community College,,
unmatched,0.643,ambiguous,160524,Remington College-Lafayette Campus,,
unmatched,0.667,fuzzy,160533,Southern University-Board and System,,
unmatched,0.688,ambiguous,160579,SOWELA Technical Community College,,
unmatched,0.491,ambiguous,160597,Stevensons Academy of Hair Design,,
unmatched,0.640,ambiguous,160612,Southeastern Louisiana University,,
unmatched,0.481,fuzzy,16061201,Southeastern Louisiana University - EBR Parish School System Prof Dev,,
unmatched,0.500,ambiguous,16061202,Southeastern Louisiana University - St Amant High School,,
unmatched,0.523,ambiguous,16061203,Southeastern Louisiana University - Destrahan High School,,
unmatched,0.592,fuzzy,16061204,Southeastern Louisiana University - Albert Cammon Middle School,,
unmatched,0.667,fuzzy,160621,Southern University and A & M College,,
unmatched,0.743,fuzzy,160630,Southern University at New Orleans,,
unmatched,0.706,fuzzy,160649,Southern University at Shreveport,,
updated,0.900,exact_name,160658,University of Louisiana at Lafayette,249,University of Louisiana-Lafayette
unmatched,0.667,ambiguous,160667,Northshore Technical Community College,,
updated,0.900,exact_name,160755,Tulane University of Louisiana,85,Tulane University of Louisiana
unmatched,0.750,fuzzy,160904,Xavier University of Louisiana,,
unmatched,0.545,fuzzy,160959,College of the Atlantic,,
updated,0.900,exact_name,160977,Bates College,137,Bates College
unmatched,0.750,fuzzy,160995,Beal University,,
unmatched,0.750,fuzzy,16099501,Beal University,,
updated,0.900,exact_name,161004,Bowdoin College,140,Bowdoin College
unmatched,0.780,fuzzy,161022,Maine College of Health Professions,,
unmatched,0.710,fuzzy,161077,Central Maine Community College,,
updated,0.900,exact_name,161086,Colby College,147,Colby College
unmatched,0.710,ambiguous,161138,Eastern Maine Community College,,
unmatched,0.667,fuzzy,161192,Kennebec Valley Community College,,
unmatched,0.545,ambiguous,161208,The Landing School,,
unmatched,0.690,fuzzy,161217,University of Maine at Augusta,,
unmatched,0.667,ambiguous,161226,University of Maine at Farmington,,
unmatched,0.692,fuzzy,161235,University of Maine at Fort Kent,,
unmatched,0.727,fuzzy,161253,University of Maine,,
unmatched,0.667,fuzzy,16125301,University of Maine - Machias,,
unmatched,0.476,fuzzy,161280,University of Maine-System Central Office,,
unmatched,0.619,fuzzy,161299,Maine Maritime Academy,,
unmatched,0.483,ambiguous,161341,University of Maine at Presque Isle,,
unmatched,0.522,ambiguous,161457,University of New England,,
unmatched,0.800,ambiguous,161484,Northern Maine Community College,,
unmatched,0.452,ambiguous,161493,Empire Beauty School-Maine,,
unmatched,0.421,ambiguous,16149303,Empire Beauty School-Bangor,,
unmatched,0.605,ambiguous,161509,Maine College of Art & Design,,
unmatched,0.556,ambiguous,161518,Saint Joseph's College of Maine,,
unmatched,0.467,ambiguous,161527,Spa Tech Institute-Westbrook,,
unmatched,0.690,ambiguous,161545,Southern Maine Community College,,
unmatched,0.690,ambiguous,161554,University of Southern Maine,,
unmatched,0.571,ambiguous,161563,Thomas College,,
unmatched,0.667,fuzzy,161572,Unity College,,
unmatched,0.741,fuzzy,161581,Washington County Community College,,
unmatched,0.552,ambiguous,161688,Allegany College of Maryland,,
unmatched,0.522,ambiguous,161767,Anne Arundel Community College,,
unmatched,0.500,ambiguous,161800,Award Beauty School,,
unmatched,0.511,fuzzy,161855,Baltimore Studio of Hair Design,,
unmatched,0.667,fuzzy,161864,Baltimore City Community College,,
unmatched,0.667,fuzzy,161873,University of Baltimore,,
unmatched,0.800,fuzzy,162007,Bowie State University,,
unmatched,0.684,ambiguous,162061,Capitol Technology University,,
unmatched,0.500,ambiguous,162104,Cecil College,,
unmatched,0.688,fuzzy,162122,College of Southern Maryland,,
unmatched,0.600,fuzzy,162168,Chesapeake College,,
unmatched,0.714,fuzzy,162210,Washington Adventist University,,
unmatched,0.500,ambiguous,162283,Coppin State University,,
unmatched,0.591,ambiguous,162335,Del-Mar-Va Beauty Academy,,
unmatched,0.578,ambiguous,162371,North American Trade Schools,,
unmatched,0.471,ambiguous,162557,Frederick Community College,,
unmatched,0.556,ambiguous,162584,Frostburg State University,,
unmatched,0.533,fuzzy,162609,Garrett College,,
unmatched,0.625,fuzzy,162654,Goucher College,,
unmatched,0.700,fuzzy,162690,Hagerstown Community College,,
unmatched,0.714,fuzzy,162706,Harford Community College,,
unmatched,0.500,ambiguous,162760,Hood College,,
unmatched,0.615,ambiguous,162779,Howard Community College,,
unmatched,0.593,fuzzy,162830,Aveda Institute-Maryland,,
updated,0.900,exact_name,162928,Johns Hopkins University,10,Johns Hopkins University
unmatched,0.612,fuzzy,163028,Lincoln College of Technology-Columbia,,
unmatched,0.593,ambiguous,163046,Loyola University Maryland,,
unmatched,0.714,fuzzy,163204,University of Maryland Global Campus,,
unmatched,0.837,fuzzy,163259,"University of Maryland, Baltimore",,
updated,0.900,exact_name,163268,University of Maryland-Baltimore County,17,University of Maryland-Baltimore County
updated,0.900,exact_name,163286,University of Maryland-College Park,18,University of Maryland-College Park
updated,0.880,fuzzy,163295,Maryland Institute College of Art,18,University of Maryland-College Park
unmatched,0.629,fuzzy,163338,University of Maryland Eastern Shore,,
unmatched,0.526,ambiguous,163347,Fortis Institute-Towson,,
unmatched,0.741,fuzzy,163408,Montgomery Beauty School,,
updated,0.900,exact_name,163426,Montgomery College,11,Montgomery College
unmatched,0.667,ambiguous,163453,Morgan State University,,
updated,0.900,exact_name,163462,Mount St. Mary's University,12,Mount St. Mary's University
unmatched,0.486,ambiguous,163532,Ner Israel Rabbinical College,,
unmatched,0.688,fuzzy,163541,Hair Academy,,
unmatched,0.690,fuzzy,163578,Notre Dame of Maryland University,,
unmatched,0.593,ambiguous,163657,Prince George's Community College,,
unmatched,0.519,ambiguous,163815,Maryland Beauty Academy of Essex,,
unmatched,0.625,fuzzy,163851,Salisbury University,,
unmatched,0.545,ambiguous,163912,St. Mary's College of Maryland,,
unmatched,0.545,ambiguous,163976,St. John's College,,
unmatched,0.615,ambiguous,164076,Towson University,,
unmatched,0.500,ambiguous,164085,Maryland University of Integrative Health,,
unmatched,0.571,fuzzy,164146,University System of Maryland,,
unmatched,0.800,fuzzy,164155,United States Naval Academy,,
unmatched,0.750,fuzzy,164173,Stevenson University,,
updated,0.900,exact_name,164216,Washington College,232,Washington State University
unmatched,0.533,ambiguous,164270,McDaniel College,,
unmatched,0.588,fuzzy,164313,Wor-Wic Community College,,
unmatched,0.465,ambiguous,164368,Hult International Business School,,
unmatched,0.571,fuzzy,164447,American International College,,
unmatched,0.556,ambiguous,164465,Amherst College,,
unmatched,0.625,fuzzy,164492,Anna Maria College,,
unmatched,0.571,ambiguous,164535,Assabet Valley Regional Technical School,,
unmatched,0.556,ambiguous,164562,Assumption University,,
unmatched,0.667,ambiguous,164580,Babson College,,
unmatched,0.444,ambiguous,164599,Bancroft School of Massage Therapy,,
unmatched,0.600,ambiguous,164614,Boston Baptist College,,
unmatched,0.476,ambiguous,164632,Bay Path University,,
unmatched,0.667,fuzzy,164641,Bay State College,,
unmatched,0.615,ambiguous,164739,Bentley University,,
unmatched,0.522,ambiguous,164748,Berklee College of Music,,
unmatched,0.545,fuzzy,164775,Berkshire Community College,,
unmatched,0.500,fuzzy,164845,Empire Beauty School-Boston,,
unmatched,0.500,ambiguous,164872,Boston Architectural College,,
unmatched,0.417,ambiguous,164915,Boston Graduate School of Psychoanalysis Inc,,
unmatched,0.990,ambiguous,164924,Boston College,,
unmatched,0.990,ambiguous,164988,Boston University,,
updated,0.900,exact_name,165015,Brandeis University,141,Brandeis University
unmatched,0.571,fuzzy,165024,Bridgewater State University,,
unmatched,0.615,ambiguous,165033,Bristol Community College,,
unmatched,0.420,fuzzy,165060,Signature Healthcare Brockton Hospital School of Nursing,,
unmatched,0.632,fuzzy,165112,Bunker Hill Community College,,
unmatched,0.462,ambiguous,165167,Cambridge College,,
unmatched,0.526,ambiguous,165194,Cape Cod Community College,,
unmatched,0.476,ambiguous,165255,Catherine Hinds Institute of Esthetics,,
unmatched,0.474,ambiguous,165264,Laboure College of Healthcare,,
unmatched,0.769,fuzzy,165334,Clark University,,
unmatched,0.619,fuzzy,165495,Conway School of Landscape Design,,
unmatched,0.429,ambiguous,165529,Curry College,,
unmatched,0.545,ambiguous,165556,Lincoln Technical Institute-Somerville,,
unmatched,0.600,ambiguous,165574,Dean College,,
unmatched,0.634,fuzzy,165608,Diman Regional Technical Institute,,
unmatched,0.453,ambiguous,165635,National Aviation Academy of New England,,
unmatched,0.588,ambiguous,165644,Eastern Nazarene College,,
unmatched,0.714,fuzzy,165662,Emerson College,,
unmatched,0.571,fuzzy,165671,Emmanuel College,,
unmatched,0.625,fuzzy,165699,Endicott College,,
unmatched,0.478,fuzzy,165750,Rob Roy Academy-Fall River,,
unmatched,0.545,fuzzy,165802,Fisher College,,
unmatched,0.632,fuzzy,165820,Fitchburg State University,,
unmatched,0.500,ambiguous,165866,Framingham State University,,
unmatched,0.565,ambiguous,165884,Benjamin Franklin Institute of Technology,,
unmatched,0.625,ambiguous,165936,Gordon College,,
unmatched,0.467,ambiguous,165945,Gordon-Conwell Theological Seminary,,
unmatched,0.500,ambiguous,165981,Greenfield Community College,,
unmatched,0.818,fuzzy,166018,Hampshire College,,
updated,0.900,exact_name,166027,Harvard University,153,Harvard University
unmatched,0.545,ambiguous,166045,Hebrew College,,
unmatched,0.381,ambiguous,166054,Hellenic College-Holy Cross Greek Orthodox School of Theology,,
unmatched,0.457,ambiguous,166124,College of the Holy Cross,,
unmatched,0.571,ambiguous,166133,Holyoke Community College,,
unmatched,0.600,fuzzy,166391,Lasell University,,
unmatched,0.407,ambiguous,166407,Lawrence Memorial Hospital School of Nursing,,
unmatched,0.500,ambiguous,166452,Lesley University,,
unmatched,0.480,fuzzy,166489,Longy School of Music of Bard College,,
unmatched,0.500,fuzzy,166498,Lowell Academy Hairstyling Institute,,
unmatched,0.739,ambiguous,166513,University of Massachusetts-Lowell,,
updated,0.900,exact_name,166629,University of Massachusetts-Amherst,188,University of Massachusetts Amherst
unmatched,0.780,fuzzy,166638,University of Massachusetts-Boston,,
unmatched,0.789,fuzzy,166647,Massachusetts Bay Community College,,
unmatched,0.462,ambiguous,166656,MCPHS University,,
unmatched,0.704,ambiguous,166665,University of Massachusetts-Central Office,,
unmatched,0.756,fuzzy,166674,Massachusetts College of Art and Design,,
updated,0.900,exact_name,166683,Massachusetts Institute of Technology,161,Massachusetts Institute of Technology
unmatched,0.667,ambiguous,166692,Massachusetts Maritime Academy,,
unmatched,0.720,fuzzy,166708,University of Massachusetts Chan Medical School,,
unmatched,0.762,fuzzy,166717,William James College,,
unmatched,0.773,fuzzy,166805,Massachusetts School of Barbering,,
unmatched,0.533,fuzzy,166823,Massasoit Community College,,
unmatched,0.588,fuzzy,166850,Merrimack College,,
unmatched,0.702,fuzzy,166869,MGH Institute of Health Professions,,
unmatched,0.632,ambiguous,166887,Middlesex Community College,,
unmatched,0.621,fuzzy,166911,Montserrat College of Art,,
unmatched,0.522,ambiguous,166939,Mount Holyoke College,,
unmatched,0.533,fuzzy,166957,Mount Wachusett Community College,,
unmatched,0.468,fuzzy,167039,Rob Roy Academy-New Bedford,,
unmatched,0.408,ambiguous,167057,The New England Conservatory of Music,,
unmatched,0.452,fuzzy,167093,New England College of Optometry,,
unmatched,0.462,ambiguous,167215,New England Law-Boston,,
updated,0.933,fuzzy,167260,Nichols College,240,Nicholls State University
updated,0.900,exact_name,167288,Massachusetts College of Liberal Arts,160,Massachusetts College of Liberal Arts
unmatched,0.581,ambiguous,167297,North Bennet Street School,,
unmatched,0.667,ambiguous,167312,North Shore Community College,,
updated,0.900,exact_name,167358,Northeastern University,164,Northeastern University
unmatched,0.640,ambiguous,167376,Northern Essex Community College,,
unmatched,0.538,ambiguous,167394,College of Our Lady of the Elms,,
unmatched,0.571,ambiguous,167455,Pine Manor College,,
unmatched,0.438,ambiguous,167464,Pope St John XXIII National Seminary,,
unmatched,0.571,ambiguous,167525,Quincy College,,
unmatched,0.571,fuzzy,167534,Quinsigamond Community College,,
updated,0.900,exact_name,167598,Regis College,36,Regis University
unmatched,0.500,ambiguous,167631,Roxbury Community College,,
unmatched,0.514,ambiguous,167677,Saint John's Seminary,,
unmatched,0.667,ambiguous,167729,Salem State University,,
unmatched,0.533,fuzzy,167783,Simmons University,,
unmatched,0.462,fuzzy,167792,Bard College at Simon's Rock,,
updated,0.900,exact_name,167835,Smith College,177,Smith College
unmatched,0.667,ambiguous,167871,Southeastern Technical Institute,,
unmatched,0.500,ambiguous,167899,Springfield College,,
unmatched,0.632,fuzzy,167905,Springfield Technical Community College,,
unmatched,0.773,fuzzy,167987,University of Massachusetts-Dartmouth,,
unmatched,0.625,fuzzy,167996,Stonehill College,,
unmatched,0.400,ambiguous,168005,Suffolk University,,
unmatched,0.512,fuzzy,168032,Rob Roy Academy-Taunton,,
updated,0.900,exact_name,168148,Tufts University,182,Tufts University
unmatched,0.556,fuzzy,168218,Wellesley College,,
unmatched,0.737,fuzzy,168227,Wentworth Institute of Technology,,
unmatched,0.649,ambiguous,168254,Western New England University,,
unmatched,0.600,fuzzy,168263,Westfield State University,,
unmatched,0.619,fuzzy,168281,Wheaton College (Massachusetts),,
updated,0.900,exact_name,168342,Williams College,197,Williams College
updated,0.900,exact_name,168421,Worcester Polytechnic Institute,198,Worcester Polytechnic Institute
unmatched,0.778,ambiguous,168430,Worcester State University,,
unmatched,0.833,fuzzy,168528,Adrian College,,
unmatched,0.667,fuzzy,168546,Albion College,,
unmatched,0.720,fuzzy,168555,Hillsdale Beauty College,,
unmatched,0.720,fuzzy,16855501,Hillsdale Beauty College,,
unmatched,0.739,fuzzy,168573,Northwestern Technological Institute,,
unmatched,0.500,ambiguous,168591,Alma College,,
unmatched,0.600,fuzzy,168607,Alpena Community College,,
unmatched,0.667,fuzzy,168740,Andrews University,,
unmatched,0.615,fuzzy,168786,Aquinas College,,
unmatched,0.667,fuzzy,168847,Baker College,,
unmatched,0.522,ambiguous,16884701,Baker College of Owosso,,
unmatched,0.519,ambiguous,16884703,Baker College of Auburn Hills,,
unmatched,0.522,fuzzy,16884704,Baker College of Cadillac,,
unmatched,0.571,fuzzy,16884706,Baker College of Jackson,,
unmatched,0.538,ambiguous,16884707,Baker College of Muskegon,,
unmatched,0.519,ambiguous,16884709,Baker College of Port Huron,,
unmatched,0.500,ambiguous,168883,Bay de Noc Community College,,
unmatched,0.453,fuzzy,168892,Bayshire Academy of Beauty Craft Inc,,
updated,0.900,exact_name,169080,Calvin University,99,Calvin College
unmatched,0.600,ambiguous,16908001,Calvin University - Handlon Campus,,
unmatched,0.571,fuzzy,169099,Calvin Theological Seminary,,
unmatched,0.696,fuzzy,169187,Carnegie Institute,,
unmatched,0.732,fuzzy,169220,Michigan School of Psychology,,
unmatched,0.706,ambiguous,169248,Central Michigan University,,
unmatched,0.545,ambiguous,169275,Mott Community College,,
unmatched,0.579,ambiguous,169284,Empire Beauty School-Michigan,,
unmatched,0.615,fuzzy,169327,Cleary University,,
unmatched,0.649,fuzzy,169363,Concordia University Ann Arbor,,
unmatched,0.486,fuzzy,169424,Cranbrook Academy of Art,,
unmatched,0.474,ambiguous,169442,College for Creative Studies,,
unmatched,0.533,fuzzy,169479,Davenport University,,
unmatched,0.526,ambiguous,16947903,Davenport University-Warren Location,,
unmatched,0.444,ambiguous,16947904,Davenport University-Kalamazoo Location,,
unmatched,0.545,ambiguous,16947905,Davenport University-Lansing Location,,
unmatched,0.489,ambiguous,16947907,Davenport University-Midland Location,,
unmatched,0.471,ambiguous,16947909,Davenport University-Holland Location,,
unmatched,0.478,ambiguous,16947910,Davenport University-Flint Location,,
unmatched,0.449,ambiguous,16947912,Davenport University-Traverse City Location,,
unmatched,0.500,fuzzy,16947918,Davenport University-Livonia Location,,
unmatched,0.417,ambiguous,16947920,Davenport University-Grand Rapids Downtown,,
unmatched,0.444,ambiguous,16947921,Davenport University - Treasury Site Dimondale,,
unmatched,0.500,fuzzy,16947922,Davenport University - Wayne CCCD,,
unmatched,0.452,ambiguous,16947923,Davenport University - Macomb CC,,
unmatched,0.526,fuzzy,16947924,Davenport University - Schoolcraft College,,
unmatched,0.533,fuzzy,16947925,Davenport University - Detroit,,
unmatched,0.480,ambiguous,169503,David Pressley School of Cosmetology,,
unmatched,0.615,fuzzy,169521,Delta College,,
unmatched,0.429,ambiguous,169576,Detroit Business Institute-Downriver,,
unmatched,0.788,fuzzy,169655,MIAT College of Technology,,
unmatched,0.522,ambiguous,169716,University of Detroit Mercy,,
unmatched,0.545,ambiguous,169761,Dorsey College,,
updated,0.938,fuzzy,169798,Eastern Michigan University,134,Western Michigan University
unmatched,0.533,fuzzy,169813,Creative Hair School of Cosmetology,,
unmatched,0.545,fuzzy,169910,Ferris State University,,
unmatched,0.500,ambiguous,169974,Glen Oaks Community College,,
unmatched,0.615,fuzzy,169983,Kettering University,,
unmatched,0.444,ambiguous,169992,Gogebic Community College,,
unmatched,0.750,ambiguous,170000,Grace Christian University,,
unmatched,0.588,ambiguous,170037,Cornerstone University,,
unmatched,0.600,fuzzy,170055,Grand Rapids Community College,,
unmatched,0.696,fuzzy,170082,Grand Valley State University,,
unmatched,0.632,ambiguous,170091,Great Lakes Christian College,,
unmatched,0.640,fuzzy,170240,Henry Ford College,,
updated,0.900,exact_name,170286,Hillsdale College,103,Hillsdale College
unmatched,0.500,fuzzy,170301,Hope College,,
unmatched,0.667,fuzzy,170444,Jackson College,,
unmatched,0.588,ambiguous,170532,Kalamazoo College,,
unmatched,0.593,ambiguous,170541,Kalamazoo Valley Community College,,
unmatched,0.533,fuzzy,170550,Kellogg Community College,,
unmatched,0.750,fuzzy,170587,Kirtland Community College,,
unmatched,0.600,fuzzy,170611,Michigan College of Beauty-Monroe,,
unmatched,0.762,fuzzy,170620,Lake Michigan College,,
updated,0.900,exact_name,170639,Lake Superior State University,206,Lake Superior College
unmatched,0.588,fuzzy,170657,Lansing Community College,,
unmatched,0.727,fuzzy,170675,Lawrence Technological University,,
unmatched,0.408,ambiguous,170736,M J Murphy Beauty College of Mount Pleasant,,
unmatched,0.545,fuzzy,170790,Macomb Community College,,
unmatched,0.714,ambiguous,170806,Madonna University,,
updated,0.900,exact_name,170967,Rochester University,193,University of Rochester
updated,0.900,exact_name,170976,University of Michigan-Ann Arbor,125,University of Michigan-Ann Arbor
unmatched,0.788,fuzzy,171012,The Michigan Barber School,,
updated,0.900,exact_name,171100,Michigan State University,107,Michigan State University
updated,0.900,exact_name,171128,Michigan Technological University,108,Michigan Technological University
unmatched,0.800,fuzzy,171137,University of Michigan-Dearborn,,
unmatched,0.727,fuzzy,171146,University of Michigan-Flint,,
unmatched,0.800,fuzzy,171155,Mid Michigan College,,
unmatched,0.579,fuzzy,171225,Monroe County Community College,,
unmatched,0.667,ambiguous,171234,Montcalm Community College,,
unmatched,0.571,ambiguous,171304,Muskegon Community College,,
unmatched,0.821,fuzzy,171395,North Central Michigan College,,
updated,0.900,exact_name,171456,Northern Michigan University,111,Northern Michigan University
unmatched,0.895,ambiguous,171483,Northwestern Michigan College,,
unmatched,0.615,ambiguous,171492,Northwood University,,
unmatched,0.667,fuzzy,171535,Oakland Community College,,
unmatched,0.667,fuzzy,171571,Oakland University,,
unmatched,0.615,fuzzy,171599,Olivet College,,
unmatched,0.564,fuzzy,171775,Port Huron Cosmetology College,,
unmatched,0.526,ambiguous,171881,Kuyper College,,
unmatched,0.400,ambiguous,171988,Ross Medical Education Center-Lansing,,
unmatched,0.407,ambiguous,171997,Ross Medical Education Center-Warren,,
unmatched,0.378,ambiguous,172015,Ross Medical Education Center-Flint,,
unmatched,0.432,fuzzy,172033,Sacred Heart Major Seminary,,
unmatched,0.640,fuzzy,172051,Saginaw Valley State University,,
unmatched,0.526,ambiguous,172200,Schoolcraft College,,
unmatched,0.533,ambiguous,172264,Siena Heights University,,
unmatched,0.550,ambiguous,172291,St Clair County Community College,,
updated,0.865,fuzzy,172307,Southwestern Michigan College,134,Western Michigan University
unmatched,0.533,fuzzy,172334,Spring Arbor University,,
